record_id,file,regione_codice,regione_finale,provincia_finale,comune_finale,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,codice_soggetti_questionari,denominazione_soggetti_questionari,codice_aggregazione_2,descrizione_aggregazione_2,n_record_aggregati,files,ruoli_documentali_aggregati
176_0019,12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,12,Lazio,,,ISTAT,ISTAT,ISTAT,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,2,12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt | 12_2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra.txt,
039_0038,"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",03,Lombardia,,,ISTAT,ISTAT,ISTAT,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Piattaforma nazionale per l'inserimento dati delle donne seguite dai Centri Antiviolenza,,30,Altro,9,altro,1,"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",
003_0028,01_2406_rta_01_240904121349_4166---convenzione.txt,01,Piemonte,,,ISTAT,ISTAT,ISTAT,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Richieste dati per monitoraggio,,30,Altro,9,altro,1,01_2406_rta_01_240904121349_4166---convenzione.txt,
223_0025,16_taranto_protocollo Prefettura ProvinciaTaranto.txt,16,Puglia,,,ISTAT,ISTAT,ISTAT,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,16_taranto_protocollo Prefettura ProvinciaTaranto.txt,
084_0035,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Istat,Istat,ISTAT,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Citato per indagini statistiche,,30,Altro,9,altro,1,09_APUANE_2015 Protocollo Prefettura.txt,
204_0027,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13,Abruzzo,,,OMS,OMS,OMS,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Organizzazione Mondiale della Sanità,,30,Altro,9,altro,1,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,
086_0039,09_FIRENZE Linee-di-indirizzo2024.txt,09,Toscana,,,OMS,OMS,OMS,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Riferimento per le linee guida su interventi,,30,Altro,9,altro,1,09_FIRENZE Linee-di-indirizzo2024.txt,
015_0016,01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,01,Piemonte,,,Organizzazione Mondiale della Sanità,Organizzazione Mondiale della Sanita,ORGANIZZAZIONE MONDIALE DELLA SANITA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Citato come riferimento scientifico,,30,Altro,9,altro,1,01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt,
084_0033,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Organizzazione Mondiale della Sanita,Organizzazione Mondiale della Sanita,ORGANIZZAZIONE MONDIALE DELLA SANITA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,09_APUANE_2015 Protocollo Prefettura.txt,
223_0023,16_taranto_protocollo Prefettura ProvinciaTaranto.txt,16,Puglia,,,Organizzazione delle Nazioni Unite,Organizzazione delle Nazioni Unite,ORGANIZZAZIONE DELLE NAZIONI UNITE,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,16_taranto_protocollo Prefettura ProvinciaTaranto.txt,
084_0031,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Organizzazione delle Nazioni Unite,Organizzazione delle Nazioni Unite,ORGANIZZAZIONE DELLE NAZIONI UNITE,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,09_APUANE_2015 Protocollo Prefettura.txt,
140_0016,12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,12,Lazio,,,Presidenza del Consiglio dei Ministri,Presidenza del Consiglio dei Ministri,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,
084_0040,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Presidenza del Consiglio dei Ministri,Presidenza del Consiglio dei Ministri,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,09_APUANE_2015 Protocollo Prefettura.txt,
093_0014,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Referenti Aziendali,Referenti Aziendali,REFERENTI AZIENDALI,Altro,Altro,Altro,nome,generico,,0,0,0,,Ruolo operativo nella Rete Codice Rosa,,30,Altro,9,altro,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
084_0042,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Terzo Settore,Terzo Settore,TERZO SETTORE,Altro,Altro,Altro,nome,generico,,0,0,0,,,,30,Altro,9,altro,1,09_APUANE_2015 Protocollo Prefettura.txt,
198_0015,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,13,Abruzzo,,,Unione Europea,Unione Europea,UNIONE EUROPEA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,UE,,30,Altro,9,altro,2,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt | 13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,
046_0041,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,03,Lombardia,,,Unione Europea,Unione Europea,UNIONE EUROPEA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro,1,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,
210_0020,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16,Puglia,,,Unione Europea,Unione Europea,UNIONE EUROPEA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Organizzazione internazionale,,30,Altro,9,altro,2,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt | 16_taranto_protocollo Prefettura ProvinciaTaranto.txt,
094_0016,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09,Toscana,,,Società della salute,Società della Salute,SOCIETA DELLA SALUTE,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Altro,nome,generico,attore,1,0,0,,,,9,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
085_0019,09_AREZZO Prot_2024-2026.txt,09,Toscana,,,Zone Socio-Sanitarie,Zone Socio-Sanitarie,ZONE SOCIO-SANITARIE,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Altro,nome,generico,,0,0,0,,"Citato come rappresentanza Comuni, firmatario storico protocolli",,9,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,1,09_AREZZO Prot_2024-2026.txt,
084_0032,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,Firenze,Firenze,Unione Europea,Unione Europea,UNIONE EUROPEA,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,da_escludere,,0,0,0,,,01859150466,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo,1,09_APUANE_2015 Protocollo Prefettura.txt,
204_0031,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13,Abruzzo,,,Centro Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,,0,0,0,,Afferisce ad operatrici coinvolte nella rete di Vasto,,1,CAV,1,CAV,1,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,
104_0011,12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt,12,Lazio,,,Centri antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,attore,1,0,0,,,,1,CAV,1,CAV,14,12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt | 12_2406_rta_12_240926134140_4166---Protocollointesa.txt | 12_2406_rta_12_240926143343_4166---2.1protocolloIntegra-CavMerlin(1).txt | 12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt | 12_2406_rta_12_241001130527_4166---protocollocontrolaviolenzadigenere.pdfpdf.txt | 12_2406_rta_12_241002115125_4166---2protCAVTITANO-AmiciDiConcaD’oro.txt | 12_2406_rta_12_241002115801_4166---3protCAVTITANO-IdeaPrisma82Coop.Soc.txt | 12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt | 12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt | 12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt | 12_2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree.txt | 12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt | 12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,attore
038_0028,03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,03,Lombardia,,,Centri Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,attore,1,0,0,,soggetti di rete; partecipano ai tavoli tecnici e forniscono supporto alle vittime,,1,CAV,1,CAV,1,03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,attore
002_0008,01_2406_rta_01_240904120005_4166---protocollo.txt,01,Piemonte,,,Centro Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,attore,1,1,0,,Gestito da C.LS.S.A.B.O.; punto di ascolto; équipe di coordinamento,,1,CAV,1,CAV,5,01_2406_rta_01_240904120005_4166---protocollo.txt | 01_2406_rta_01_240904122512_4166---accordoSFD.txt | 01_2406_rta_01_240909103717_4166---PROTOCOLLORETEANTIVIOLENZASVOLTADONNA.txt | 01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt | 01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,attore|firmatario
210_0029,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16,Puglia,,,Centri Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,attore,1,1,0,,Centri presenti sul territorio provinciale,,1,CAV,1,CAV,2,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt | 16_bari_protollo di intesa Putignano_rete antiviolenza.txt,attore|firmatario
089_0014,09_LUCCA PROV.txt,09,Toscana,,,Centri Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,firmatario|attore,1,1,0,,,,1,CAV,1,CAV,4,09_LUCCA PROV.txt | 09_PISA PREF E PROV.txt | 09_PISTOIA PROV .txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore|firmatario
023_0003,02_2406_rta_02_240904124958_4166---lrn4del25feb2013.txt,02,Valle d'Aosta/Vallée d'Aoste,,,Centro antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,attore,1,0,0,,attività di volontariato e interventi territoriali; dotato di numero telefonico collegato alla rete nazionale,,1,CAV,1,CAV,1,02_2406_rta_02_240904124958_4166---lrn4del25feb2013.txt,attore
064_0007,06_2406_rta_06_240924164454_4166---protocollo_tempo_sospeso.txt,06,Veneto,,,Centro antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,,0,0,0,,gestore delle Case a indirizzo segreto,,1,CAV,1,CAV,1,06_2406_rta_06_240924164454_4166---protocollo_tempo_sospeso.txt,
142_0003,12_2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD.txt,12,Lazio,Roma,Roma,Centro Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,json,generico,attore,1,0,0,,Gestito dall’Associazione Differenza Donna Aps/Ong; riferimento per i servizi del protocollo,,1,CAV,1,CAV,1,12_2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD.txt,attore
157_0005,12_2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2).txt,12,Lazio,,,Comuni,Comuni,COMUNI,Comuni,Comuni,Servizi comunali,nome,generico,,0,0,0,,Citato come soggetto proponente in una delle opzioni multiple,,3,Comuni,3,Servizi comunali,6,12_2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2).txt | 12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt | 12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt | 12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt | 12_2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE.txt | 12_2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE.txt,
089_0009,09_LUCCA PROV.txt,09,Toscana,,,Comuni,Comuni,COMUNI,Comuni,Comuni,Servizi comunali,nome,generico,firmatario|attore,1,1,0,,Tutti i Comuni della provincia coinvolti,,3,Comuni,3,Servizi comunali,1,09_LUCCA PROV.txt,attore|firmatario
070_0029,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08,Emilia-Romagna,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Intervengono su segnalazione e per la presa in carico di situazioni di violenza,,6,Servizi sociali comunali,3,Servizi comunali,2,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore
114_0018,12_2406_rta_12_240926134140_4166---Protocollointesa.txt,12,Lazio,,,servizi sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,,1,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,11,12_2406_rta_12_240926134140_4166---Protocollointesa.txt | 12_2406_rta_12_240926135421_4166---3protCAVFRANCARAME-28-30(1).txt | 12_2406_rta_12_240926140522_4166---4ProtintCAVFRANCARAME-38-41(1).txt | 12_2406_rta_12_241002105403_4166---2ProtCAVSAPIENZA-HAPPYCOACHINGANDCOUNSELING.txt | 12_2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD.txt | 12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt | 12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt | 12_2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree.txt | 12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt | 12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt | 12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt,attore
066_0020,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07,Liguria,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,,0,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
030_0023,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,,,Servizi Sociali Comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Operatori dei servizi sociali dei Comuni appartenenti ai rispettivi Ambiti Territoriali,,6,Servizi sociali comunali,3,Servizi comunali,2,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt | 03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,attore
100_0034,11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,11,Marche,,,Servizi sociali comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,1,11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,attore
006_0014,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt,01,Piemonte,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Collaborazione con Associazione SvoltaDonna OdV,,6,Servizi sociali comunali,3,Servizi comunali,3,01_2406_rta_01_240904162242_4166---CONVENZIONETRAASLTO3ESVOLTADONNA.txt | 01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt | 01_2406_rta_01_240920123646_4166---vercellieos.txt,attore
210_0028,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,16,Puglia,,,Servizi Sociali Comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,2,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt | 16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt,attore
083_0020,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,09,Toscana,,,Servizi sociali comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Presa in carico integrata,,6,Servizi sociali comunali,3,Servizi comunali,3,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore
053_0019,05_2406_rta_05_240916173648_4166---ULSS5Polesana_Protocollodirete.txt,05,Trento,,,Servizi sociali comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,2,05_2406_rta_05_240916173648_4166---ULSS5Polesana_Protocollodirete.txt | 05_2406_rta_05_240919124736_4166---Protocollo_per_contrasto_alla_violenza_di_genere.stamped.txt,attore
062_0019,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,06,Veneto,,,Servizi sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,1,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,attore
081_0022,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,08,Emilia-Romagna,,,Carabinieri,Carabinieri,CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Pronto intervento 112,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
045_0010,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03,Lombardia,,,Carabinieri,Carabinieri,CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,firmatario|attore,1,1,0,,Coinvolti tramite Comandante Prov. Carabinieri di Bg.,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,attore|firmatario
099_0041,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,11,Marche,,,Carabinieri,Carabinieri,CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,firmatario|attore,1,1,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,attore|firmatario
