file,nome,tipo,comune,comune_runts,comune_fonte,comune_matchato,match_comune,codice_comune,codice_provincia,provincia,sigla_provincia,codice_regione,regione
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Provincia di Bologna,Province/Città metropolitane,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Prefettura di Bologna,Prefettura,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Procura della Repubblica presso il Tribunale di Bologna,Procura Ordinaria/Tribunale/Corte d'appello,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Procura presso il Tribunale dei minori di Bologna,Procura Minorile/Tribunale minorile,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Questura di Bologna,Questura,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Comando provinciale dei Carabinieri di Bologna,Carabinieri/Polizia/altre forze dell'ordine,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,ASP Città di Bologna,Servizi sociali comunali,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Azienda USL di Bologna,ASL (consultori familiari e altri servizi territoriali),Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Unione Reno Galliera,Unione dei Comuni,,,not_applicable_sovracomunale,,not_applicable_sovracomunale,,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Città metropolitana di Bologna,Province/Città metropolitane,,,nome,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Regione Emilia-Romagna,Regioni/Province Autonome,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Bologna,Comuni,Bologna,,comune,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Alto Reno Terme,Comuni,Alto Reno Terme,,comune,Alto Reno Terme,exact,037062,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Anzola dell’Emilia,Comuni,Anzola dell’Emilia,,comune,Anzola dell'Emilia,exact,037001,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Argelato,Comuni,Argelato,,comune,Argelato,exact,037002,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Baricella,Comuni,Baricella,,comune,Baricella,exact,037003,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Bentivoglio,Comuni,Bentivoglio,,comune,Bentivoglio,exact,037005,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Borgo Tossignano,Comuni,Borgo Tossignano,,comune,Borgo Tossignano,exact,037007,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Budrio,Comuni,Budrio,,comune,Budrio,exact,037008,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Calderara di Reno,Comuni,Calderara di Reno,,comune,Calderara di Reno,exact,037009,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Camugnano,Comuni,Camugnano,,comune,Camugnano,exact,037010,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Casalecchio di Reno,Comuni,Casalecchio di Reno,,comune,Casalecchio di Reno,exact,037011,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Casalfiumanese,Comuni,Casalfiumanese,,comune,Casalfiumanese,exact,037012,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castel d’Aiano,Comuni,Castel d’Aiano,,comune,Castel d'Aiano,exact,037013,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castel del Rio,Comuni,Castel del Rio,,comune,Castel del Rio,exact,037014,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castel di Casio,Comuni,Castel di Casio,,comune,Castel di Casio,exact,037015,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castel Guelfo di Bologna,Comuni,Castel Guelfo di Bologna,,comune,Castel Guelfo di Bologna,exact,037016,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castel Maggiore,Comuni,Castel Maggiore,,comune,Castel Maggiore,exact,037019,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castel San Pietro Terme,Comuni,Castel San Pietro Terme,,comune,Castel San Pietro Terme,exact,037020,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castello d’Argile,Comuni,Castello d’Argile,,comune,Castello d'Argile,exact,037017,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castenaso,Comuni,Castenaso,,comune,Castenaso,exact,037021,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Castiglione dei Pepoli,Comuni,Castiglione dei Pepoli,,comune,Castiglione dei Pepoli,exact,037022,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Crevalcore,Comuni,Crevalcore,,comune,Crevalcore,exact,037024,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Dozza,Comuni,Dozza,,comune,Dozza,exact,037025,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Fontanelice,Comuni,Fontanelice,,comune,Fontanelice,exact,037026,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Gaggio Montano,Comuni,Gaggio Montano,,comune,Gaggio Montano,exact,037027,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Galliera,Comuni,Galliera,,comune,Galliera,exact,037028,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Granarolo dell’Emilia,Comuni,Granarolo dell’Emilia,,comune,Granarolo dell'Emilia,exact,037030,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Grizzana Morandi,Comuni,Grizzana Morandi,,comune,Grizzana Morandi,exact,037031,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Imola,Comuni,Imola,,comune,Imola,exact,037032,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Lizzano in Belvedere,Comuni,Lizzano in Belvedere,,comune,Lizzano in Belvedere,exact,037033,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Loiano,Comuni,Loiano,,comune,Loiano,exact,037034,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Malalbergo,Comuni,Malalbergo,,comune,Malalbergo,exact,037035,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Marzabotto,Comuni,Marzabotto,,comune,Marzabotto,exact,037036,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Medicina,Comuni,Medicina,,comune,Medicina,exact,037037,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Minerbio,Comuni,Minerbio,,comune,Minerbio,exact,037038,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Molinella,Comuni,Molinella,,comune,Molinella,exact,037039,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Monghidoro,Comuni,Monghidoro,,comune,Monghidoro,exact,037040,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Monte San Pietro,Comuni,Monte San Pietro,,comune,Monte San Pietro,exact,037042,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Monterenzio,Comuni,Monterenzio,,comune,Monterenzio,exact,037041,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Monzuno,Comuni,Monzuno,,comune,Monzuno,exact,037044,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Mordano,Comuni,Mordano,,comune,Mordano,exact,037045,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Ozzano dell’Emilia,Comuni,Ozzano dell’Emilia,,comune,Ozzano dell'Emilia,exact,037046,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Pianoro,Comuni,Pianoro,,comune,Pianoro,exact,037047,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Pieve di Cento,Comuni,Pieve di Cento,,comune,Pieve di Cento,exact,037048,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Sala Bolognese,Comuni,Sala Bolognese,,comune,Sala Bolognese,exact,037050,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di San Benedetto Val di Sambro,Comuni,San Benedetto Val di Sambro,,comune,San Benedetto Val di Sambro,exact,037051,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di San Giorgio di Piano,Comuni,San Giorgio di Piano,,comune,San Giorgio di Piano,exact,037052,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di San Giovanni in Persiceto,Comuni,San Giovanni in Persiceto,,comune,San Giovanni in Persiceto,exact,037053,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di San Lazzaro di Savena,Comuni,San Lazzaro di Savena,,comune,San Lazzaro di Savena,exact,037054,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di San Pietro in Casale,Comuni,San Pietro in Casale,,comune,San Pietro in Casale,exact,037055,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Sant’Agata Bolognese,Comuni,Sant’Agata Bolognese,,comune,Sant'Agata Bolognese,exact,037056,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Sasso Marconi,Comuni,Sasso Marconi,,comune,Sasso Marconi,exact,037057,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Valsamoggia,Comuni,Valsamoggia,,comune,Valsamoggia,exact,037061,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Vergato,Comuni,Vergato,,comune,Vergato,exact,037059,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Zola Predosa,Comuni,Zola Predosa,,comune,Zola Predosa,exact,037060,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,ACER Bologna,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,SOLARIS s.r.l.,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,CGIL,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,CISL,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,UIL,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,SICET,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,SUNIA,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,UNIAT,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,UNIONE INQUILINI,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,AIDA,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,CONIA,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,APPC,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,AIPI,IMPRESE SOCIALI,,BOLOGNA,comune_runts,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,ASSPI,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,CONFABITARE,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,UPPI,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,UNIONCASA,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,ASSOCASA,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,FEDER.CASA,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,APE,Altro,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Associazione MondoDonna,CAV/Centri Antiviolenza,,BOLOGNA,comune_runts,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Associazione SOS Donna,CAV/Centri Antiviolenza,,FAENZA,comune_runts,Faenza,exact,039010,039,Ravenna,RA,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Casa delle donne per non subire violenza,CAV/Centri Antiviolenza,,BOLOGNA,comune_runts,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Per Le Donne - Imola,CAV/Centri Antiviolenza,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,UDI,CAV/Centri Antiviolenza,,BOLOGNA,comune_runts,Bologna,exact,037006,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Trama di Terre,CAV/Centri Antiviolenza,,IMOLA,comune_runts,Imola,exact,037032,237,Bologna,BO,08,Emilia-Romagna
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Consulta per le pari opportunità,Organismi di parità,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Conferenza Territoriale Sociale e Sanitaria Metropolitana di Bologna (CTSSM),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,nome,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Dipartimento per le Pari Opportunità della Presidenza del Consiglio dei Ministri,Organismi di parità,,,none,,none,,,,,,
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Consiglio metropolitano,Altro,,,none,,none,,,,,,
