record_id,file,regione_codice,regione_finale,provincia_finale,comune_finale,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,codice_soggetti_questionari,denominazione_soggetti_questionari,codice_aggregazione_2,descrizione_aggregazione_2,n_record_aggregati,files,ruoli_documentali_aggregati
020_0042,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Terzo Settore,Terzo Settore,TERZO SETTORE,Altro,Altro,Altro,nome,generico,,0,0,0,,,,30,Altro,9,altro,1,09_APUANE_2015 Protocollo Prefettura.txt,
030_0016,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09,Toscana,,,Società della salute,Società della Salute,SOCIETA DELLA SALUTE,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Altro,nome,generico,attore,1,0,0,,,,9,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
021_0019,09_AREZZO Prot_2024-2026.txt,09,Toscana,,,Zone Socio-Sanitarie,Zone Socio-Sanitarie,ZONE SOCIO-SANITARIE,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Altro,nome,generico,,0,0,0,,"Citato come rappresentanza Comuni, firmatario storico protocolli",,9,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",6,Territorio,1,09_AREZZO Prot_2024-2026.txt,
020_0032,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,Firenze,Firenze,Unione Europea,Unione Europea,UNIONE EUROPEA,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,da_escludere,,0,0,0,,,01859150466,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo,1,09_APUANE_2015 Protocollo Prefettura.txt,
025_0014,09_LUCCA PROV.txt,09,Toscana,,,Centri Antiviolenza,Centri Antiviolenza,CENTRI ANTIVIOLENZA,CAV/Centri Antiviolenza,CAV,CAV e protezione,nome,generico,firmatario|attore,1,1,0,,,,1,CAV,1,CAV,4,09_LUCCA PROV.txt | 09_PISA PREF E PROV.txt | 09_PISTOIA PROV .txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore|firmatario
025_0009,09_LUCCA PROV.txt,09,Toscana,,,Comuni,Comuni,COMUNI,Comuni,Comuni,Servizi comunali,nome,generico,firmatario|attore,1,1,0,,Tutti i Comuni della provincia coinvolti,,3,Comuni,3,Servizi comunali,1,09_LUCCA PROV.txt,attore|firmatario
006_0029,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08,Emilia-Romagna,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Intervengono su segnalazione e per la presa in carico di situazioni di violenza,,6,Servizi sociali comunali,3,Servizi comunali,2,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore
002_0020,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07,Liguria,,,Servizi Sociali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,,0,0,0,,,,6,Servizi sociali comunali,3,Servizi comunali,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
019_0020,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,09,Toscana,,,Servizi sociali comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Presa in carico integrata,,6,Servizi sociali comunali,3,Servizi comunali,3,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore
017_0022,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,08,Emilia-Romagna,,,Carabinieri,Carabinieri,CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Pronto intervento 112,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
030_0018,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09,Toscana,,,Carabinieri,Carabinieri,CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
015_0016,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,08,Emilia-Romagna,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,3,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
001_0013,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,07,Liguria,,,Forze dell’Ordine,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,2,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,attore
021_0020,09_AREZZO Prot_2024-2026.txt,09,Toscana,,,FF.OO.,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,1,1,0,,Forze dell’ordine indicate tra i soggetti rappresentati dalla Prefettura,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,3,09_AREZZO Prot_2024-2026.txt | 09_PISA PREF E PROV.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore|firmatario
019_0029,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,09,Toscana,,,Forze di Polizia Giudiziaria,Forze di Polizia Giudiziaria,FORZE DI POLIZIA GIUDIZIARIA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore
019_0031,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,09,Toscana,,,Guardia di Finanza,Guardia di Finanza,GUARDIA DI FINANZA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore
011_0030,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08,Emilia-Romagna,,,Polizia Giudiziaria,Polizia Giudiziaria,POLIZIA GIUDIZIARIA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,"Include Questura, Carabinieri, Polizia",,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore
029_0019,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Polizia Giudiziaria,Polizia Giudiziaria,POLIZIA GIUDIZIARIA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,"Riceve referti, denunce; coinvolta in indagini",,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore
007_0022,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08,Emilia-Romagna,,,Polizia di Stato,Polizia di Stato,POLIZIA DI STATO,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,3,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt | 08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,attore
030_0017,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09,Toscana,,,Polizia di Stato,Polizia di Stato,POLIZIA DI STATO,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
022_0034,09_FIRENZE Linee-di-indirizzo2024.txt,09,Toscana,,,Procura minorile,Procura minorile,PROCURA MINORILE,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,nome,generico,,0,0,0,,Destinatario di segnalazioni e interlocutore nei percorsi,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario,1,09_FIRENZE Linee-di-indirizzo2024.txt,
017_0013,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,08,Emilia-Romagna,,,Autorità Giudiziaria,Autorita Giudiziaria,AUTORITA GIUDIZIARIA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,nome,generico,,0,0,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,
022_0033,09_FIRENZE Linee-di-indirizzo2024.txt,09,Toscana,,,Autorita giudiziaria,Autorita giudiziaria,AUTORITA GIUDIZIARIA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,nome,generico,,0,0,0,,Destinatario di segnalazioni e interlocutore nei percorsi,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,1,09_FIRENZE Linee-di-indirizzo2024.txt,
022_0036,09_FIRENZE Linee-di-indirizzo2024.txt,09,Toscana,,,Presidente del Tribunale,Presidente del Tribunale,PRESIDENTE DEL TRIBUNALE,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,nome,generico,,0,0,0,,Puo fissare udienza e acquisire relazioni dei servizi,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,1,09_FIRENZE Linee-di-indirizzo2024.txt,
025_0003,09_LUCCA PROV.txt,09,Toscana,,,Procura della Repubblica,Procura della Repubblica,PROCURA DELLA REPUBBLICA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,nome,generico,firmatario|attore,1,1,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,2,09_LUCCA PROV.txt | 09_PISA PREF E PROV.txt,attore|firmatario
022_0035,09_FIRENZE Linee-di-indirizzo2024.txt,09,Toscana,,,Tribunale Ordinario,Tribunale Ordinario,TRIBUNALE ORDINARIO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,nome,generico,,0,0,0,,Destinatario di segnalazioni e interlocutore nei percorsi,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,1,09_FIRENZE Linee-di-indirizzo2024.txt,
007_0051,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08,Emilia-Romagna,,,Tribunale ordinario,Tribunale ordinario,TRIBUNALE ORDINARIO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,nome,generico,,0,0,0,,Invii a CAM,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario,2,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,
029_0026,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Questura,Questura,QUESTURA,Questura,Questura,Settore giudiziario,nome,generico,,0,0,0,,Destinatario di denunce/referti,,14,Questura,2,Settore giudiziario,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
029_0017,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Aziende Sanitarie,Aziende Sanitarie,AZIENDE SANITARIE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,generico,attore,1,0,0,,Parte dei flussi dati e percorsi codici rosa,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore
029_0009,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Aziende sanitarie toscane,Aziende sanitarie toscane,AZIENDE SANITARIE TOSCANE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,generico,attore,1,0,0,,Destinatarie della diffusione e sperimentazione,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore
029_0030,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Consultorio,Consultorio,CONSULTORIO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,generico,,1,0,0,,Intervento su minori e salute donne,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,2,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt | 09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
020_0029,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Consultorio principale,Consultorio principale,CONSULTORIO PRINCIPALE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,generico,attore,1,0,0,,,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,1,09_APUANE_2015 Protocollo Prefettura.txt,attore
020_0030,09_APUANE_2015 Protocollo Prefettura.txt,09,Toscana,,,Direttore Sanitario,Direttore Sanitario,DIRETTORE SANITARIO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,generico,,0,0,0,,,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,1,09_APUANE_2015 Protocollo Prefettura.txt,
024_0018,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09,Toscana,,,Servizio Sanitario della Toscana,Servizio Sanitario della Toscana,SERVIZIO SANITARIO DELLA TOSCANA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,generico,,0,0,0,,,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,
029_0028,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Ambulatorio,Ambulatorio,AMBULATORIO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,generico,,0,0,0,,Ambito sanitario per visite/cure,,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
011_0020,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08,Emilia-Romagna,,,Pronto Soccorso,Pronto Soccorso,PRONTO SOCCORSO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,generico,attore,1,0,0,,,,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario,3,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt | 08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
029_0018,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Pronto Soccorso,Pronto Soccorso,PRONTO SOCCORSO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,generico,attore,1,0,0,,Ambito di accesso e di intervento,,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario,3,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt | 09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
029_0029,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09,Toscana,,,Unità Operativa,Unità Operativa,UNITA OPERATIVA,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,generico,,0,0,0,,Ambito sanitario specifico,,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
