file,nome,tipo,comune,comune_runts,comune_fonte,comune_matchato,match_comune,codice_comune,codice_provincia,provincia,sigla_provincia,codice_regione,regione
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Consultorio Familiare A.S.T. Senigallia,ASL (consultori familiari e altri servizi territoriali),Senigallia,,comune,Senigallia,exact,042045,042,Ancona,AN,11,Marche
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Casa Emergenza a valenza regionale Pesaro,Case Rifugio,Pesaro,,comune,Pesaro,exact,041044,041,Pesaro e Urbino,PU,11,Marche
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Casa Rifugio Mimosa Fano,Case Rifugio,Fano,,comune,Fano,exact,041013,041,Pesaro e Urbino,PU,11,Marche
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Casa Giuditta,Case Rifugio,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Casa Eva,Case Rifugio,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Casa dei Fiori di Mandorlo,Case Rifugio,Fermo,,comune,Fermo,exact,109006,109,Fermo,FM,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Prefettura-Ufficio Territoriale del Governo di Macerata,Prefettura,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Procura della Repubblica di Macerata,Procura Ordinaria/Tribunale/Corte d'appello,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Regione Marche,Regioni/Province Autonome,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Provincia di Macerata,Province/Città metropolitane,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Comune di Macerata,Comuni,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Comune di Civitanova Marche,Comuni,Civitanova Marche,,comune,Civitanova Marche,exact,043013,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ufficio Scolastico Regionale per le Marche,Scuole/Ufficio scolastico provinciale e regionale,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Area Vasta 3-ASUR Marche,ASL (consultori familiari e altri servizi territoriali),,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Unione Montana dei Monti Azzurri,Unione dei Comuni,,,not_applicable_sovracomunale,,not_applicable_sovracomunale,,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Unione Montana Alte valli del Potenza e dell'Esino,Altro,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Unione Montana Marca di Camerino,Unione dei Comuni,,,not_applicable_sovracomunale,,not_applicable_sovracomunale,,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ambito Territoriale Sociale n. 9,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ambito Territoriale Sociale n. 14 Civitanova Marche,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Civitanova Marche,,comune,Civitanova Marche,exact,043013,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ambito Territoriale Sociale n. 15 Macerata,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ambito Territoriale Sociale n. 16,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ambito Territoriale Sociale n. 17,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ambito Territoriale Sociale n. 18,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Commissione Regionale per le pari opportunità tra uomo e donna,Organismi di parità,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Questura di Macerata,Questura,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Comando Provinciale Arma dei Carabinieri di Macerata,Carabinieri/Polizia/altre forze dell'ordine,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Comando Provinciale della Guardia di Finanza di Macerata,Carabinieri/Polizia/altre forze dell'ordine,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Università di Macerata,Università,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Università di Camerino,Università,Camerino,,comune,Camerino,exact,043007,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Soroptimist International Club di Macerata,Altro,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Organizzazioni Sindacali Confederali,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,CGIL,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,CISL,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,UIL,Sindacati/Associazioni di categoria,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Associazioni Datoriali di Categoria,Altro,,,nome,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Confartigianato Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,CNA di Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Confesercenti Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Casartigiani Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Confcommercio Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Confindustria Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Confcooperative Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Coldiretti Macerata,Sindacati/Associazioni di categoria,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ordine Provinciale dei Medici-Chirurghi e Odontoiatri,Ordine medici e odontoiatri e Ordine farmacisti,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ordine delle Professioni Infermieristiche — Macerata,Altri ordini professionali,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ordine Psicologi Marche,Ordine psicologi e Ordine assistenti sociali,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ordine Assistenti Sociali delle Marche,Ordine psicologi e Ordine assistenti sociali,,,none,,none,,,,,,
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Ordine Avvocati Macerata,Ordine avvocati,Macerata,,comune,Macerata,exact,043023,043,Macerata,MC,11,Marche
